date,close
2014-10-01,159.6544189453125
2014-10-02,159.67910766601562
2014-10-03,161.43702697753906
2014-10-06,161.2481231689453
2014-10-07,158.75900268554688
2014-10-08,161.53561401367188
2014-10-09,158.33189392089844
2014-10-10,156.524658203125
2014-10-13,153.9534454345703
2014-10-14,154.1916046142578
2014-10-15,153.14834594726562
2014-10-16,153.01687622070312
2014-10-17,154.82412719726562
2014-10-20,156.3275146484375
2014-10-21,159.42445373535156
2014-10-22,158.29083251953125
2014-10-23,160.13095092773438
2014-10-24,161.3630828857422
2014-10-27,161.141357421875
2014-10-28,162.98965454101562
2014-10-29,162.74322509765625
2014-10-30,163.7864990234375
2014-10-31,165.6595001220703
2014-11-03,165.74981689453125
2014-11-04,165.17483520507812
2014-11-05,166.2180633544922
2014-11-06,166.88343811035156
2014-11-07,167.03955078125
2014-11-10,167.56527709960938
2014-11-11,167.7295684814453
2014-11-12,167.54891967773438
2014-11-13,167.73779296875
2014-11-14,167.77890014648438
2014-11-17,167.8856964111328
2014-11-18,168.85504150390625
2014-11-19,168.5839385986328
2014-11-20,168.87962341308594
2014-11-21,169.78334045410156
2014-11-24,170.2596893310547
2014-11-25,170.1365509033203
2014-11-26,170.5718994140625
2014-11-28,170.21046447753906
2014-12-01,169.0275115966797
2014-12-02,170.12010192871094
2014-12-03,170.77725219726562
2014-12-04,170.5883026123047
2014-12-05,170.8676300048828
2014-12-08,169.72579956054688
2014-12-09,169.6107635498047
2014-12-10,166.89170837402344
2014-12-11,167.73779296875
2014-12-12,165.02687072753906
2014-12-15,163.89329528808594
2014-12-16,162.5789031982422
2014-12-17,165.76620483398438
2014-12-18,169.86544799804688
2014-12-19,170.58822631835938
2014-12-22,171.3729248046875
2014-12-23,171.60415649414062
2014-12-24,171.62071228027344
2014-12-26,172.17416381835938
2014-12-29,172.4054412841797
2014-12-30,171.4803009033203
2014-12-31,169.77870178222656
2015-01-02,169.6878204345703
2015-01-05,166.62330627441406
2015-01-06,165.0538330078125
2015-01-07,167.11070251464844
2015-01-08,170.07608032226562
2015-01-09,168.71311950683594
2015-01-12,167.39151000976562
2015-01-13,166.92071533203125
2015-01-14,165.91294860839844
2015-01-15,164.39309692382812
2015-01-16,166.54898071289062
2015-01-20,166.90419006347656
2015-01-21,167.7467498779297
2015-01-22,170.24130249023438
2015-01-23,169.30789184570312
2015-01-26,169.704345703125
2015-01-27,167.46585083007812
2015-01-28,165.31826782226562
2015-01-29,166.84637451171875
2015-01-30,164.74827575683594
2015-02-02,166.78854370117188
2015-02-03,169.2005157470703
2015-02-04,168.55621337890625
2015-02-05,170.2578125
2015-02-06,169.7869873046875
2015-02-09,169.0270538330078
2015-02-10,170.82772827148438
2015-02-11,170.92684936523438
2015-02-12,172.57061767578125
2015-02-13,173.281005859375
2015-02-17,173.55357360839844
2015-02-18,173.57012939453125
2015-02-19,173.4462127685547
2015-02-20,174.4870147705078
2015-02-23,174.46224975585938
2015-02-24,174.95782470703125
2015-02-25,174.80909729003906
2015-02-26,174.60263061523438
2015-02-27,174.00790405273438
2015-03-02,175.10653686523438
2015-03-03,174.38787841796875
2015-03-04,173.65264892578125
2015-03-05,173.84268188476562
2015-03-06,171.39767456054688
2015-03-09,172.1080780029297
2015-03-10,169.3161163330078
2015-03-11,168.91970825195312
2015-03-12,171.0673065185547
2015-03-13,170.01824951171875
2015-03-16,172.28981018066406
2015-03-17,171.77764892578125
2015-03-18,173.84268188476562
2015-03-19,173.0496826171875
2015-03-20,174.5772705078125
2015-03-23,174.237060546875
2015-03-24,173.25794982910156
2015-03-25,170.71905517578125
2015-03-26,170.3125457763672
2015-03-27,170.70248413085938
2015-03-30,172.78501892089844
2015-03-31,171.2749481201172
2015-04-01,170.66932678222656
2015-04-02,171.2832794189453
2015-04-06,172.43653869628906
2015-04-07,171.980224609375
2015-04-08,172.56106567382812
2015-04-09,173.32435607910156
2015-04-10,174.2702178955078
2015-04-13,173.48202514648438
2015-04-14,173.8138427734375
2015-04-15,174.59381103515625
2015-04-16,174.5439910888672
2015-04-17,172.5361328125
2015-04-20,174.11260986328125
2015-04-21,173.9052276611328
2015-04-22,174.75973510742188
2015-04-23,175.1995086669922
2015-04-24,175.6060791015625
2015-04-27,174.87591552734375
2015-04-28,175.43182373046875
2015-04-29,174.7099609375
2015-04-30,172.95932006835938
2015-05-01,174.83438110351562
2015-05-04,175.332275390625
2015-05-05,173.32435607910156
2015-05-06,172.61085510253906
2015-05-07,173.29953002929688
2015-05-08,175.58116149902344
2015-05-11,174.7430877685547
2015-05-12,174.22044372558594
2015-05-13,174.2535858154297
2015-05-14,176.07066345214844
2015-05-15,176.26144409179688
2015-05-18,176.80909729003906
2015-05-19,176.75099182128906
2015-05-20,176.62660217285156
2015-05-21,177.14097595214844
2015-05-22,176.71783447265625
2015-05-26,174.81781005859375
2015-05-27,176.47720336914062
2015-05-28,176.27810668945312
2015-05-29,175.18283081054688
2015-06-01,175.5396728515625
2015-06-02,175.36537170410156
2015-06-03,175.830078125
2015-06-04,174.3448944091797
2015-06-05,174.0461883544922
2015-06-08,172.97589111328125
2015-06-09,172.9509735107422
2015-06-10,175.02528381347656
2015-06-11,175.5894012451172
2015-06-12,174.24533081054688
2015-06-15,173.49856567382812
2015-06-16,174.44442749023438
2015-06-17,174.72657775878906
2015-06-18,176.54364013671875
2015-06-19,175.75987243652344
2015-06-22,176.6603240966797
2015-06-23,176.78536987304688
2015-06-24,175.5013885498047
2015-06-25,174.9678497314453
2015-06-26,174.93450927734375
2015-06-29,171.26602172851562
2015-06-30,171.62454223632812
2015-07-01,173.0001983642578
2015-07-02,172.84181213378906
2015-07-06,172.34986877441406
2015-07-07,173.43374633789062
2015-07-08,170.52403259277344
2015-07-09,170.8324432373047
2015-07-10,172.9835205078125
2015-07-13,174.8927764892578
2015-07-14,175.6514892578125
2015-07-15,175.59310913085938
2015-07-16,177.00213623046875
2015-07-17,177.1522216796875
2015-07-20,177.24392700195312
2015-07-21,176.54364013671875
2015-07-22,176.226806640625
2015-07-23,175.234619140625
2015-07-24,173.4170684814453
2015-07-27,172.40823364257812
2015-07-28,174.52593994140625
2015-07-29,175.7265625
2015-07-30,175.76821899414062
2015-07-31,175.5013885498047
2015-08-03,174.9095001220703
2015-08-04,174.5676727294922
2015-08-05,175.14291381835938
2015-08-06,173.70892333984375
2015-08-07,173.3753662109375
2015-08-10,175.5597686767578
2015-08-11,173.97569274902344
2015-08-12,174.1841278076172
2015-08-13,173.9673309326172
2015-08-14,174.6009521484375
2015-08-17,175.5764923095703
2015-08-18,175.06784057617188
2015-08-19,173.6838836669922
2015-08-20,170.05714416503906
2015-08-21,164.93795776367188
2015-08-24,157.9929656982422
2015-08-25,156.1337432861328
2015-08-26,162.12831115722656
2015-08-27,166.13856506347656
2015-08-28,166.1468963623047
2015-08-31,164.8045654296875
2015-09-01,159.88552856445312
2015-09-02,162.9203643798828
2015-09-03,163.0370635986328
2015-09-04,160.56918334960938
2015-09-08,164.6044921875
2015-09-09,162.40341186523438
2015-09-10,163.2871856689453
2015-09-11,164.02919006347656
2015-09-14,163.4206085205078
2015-09-15,165.4632568359375
2015-09-16,166.89723205566406
2015-09-17,166.5220947265625
2015-09-18,163.80087280273438
2015-09-21,164.6473388671875
2015-09-22,162.51022338867188
2015-09-23,162.2504425048828
2015-09-24,161.66378784179688
2015-09-25,161.62188720703125
2015-09-28,157.565673828125
2015-09-29,157.6577911376953
2015-09-30,160.599365234375
2015-10-01,161.0184783935547
2015-10-02,163.42372131347656
2015-10-05,166.33181762695312
2015-10-06,165.76193237304688
2015-10-07,167.11964416503906
2015-10-08,168.628173828125
2015-10-09,168.728759765625
2015-10-12,168.88796997070312
2015-10-13,167.82359313964844
2015-10-14,167.01905822753906
2015-10-15,169.5835418701172
2015-10-16,170.3545684814453
2015-10-19,170.43841552734375
2015-10-20,170.22055053710938
2015-10-21,169.16453552246094
2015-10-22,172.02232360839844
2015-10-23,173.9080047607422
2015-10-26,173.48057556152344
2015-10-27,173.14535522460938
2015-10-28,175.11480712890625
2015-10-29,175.01422119140625
2015-10-30,174.25994873046875
2015-11-02,176.32167053222656
2015-11-03,176.83285522460938
2015-11-04,176.29644775390625
2015-11-05,176.1205291748047
2015-11-06,176.02833557128906
2015-11-09,174.3856964111328
2015-11-10,174.78794860839844
2015-11-11,174.10079956054688
2015-11-12,171.6703643798828
2015-11-13,169.7427520751953
2015-11-16,172.3240509033203
2015-11-17,172.19837951660156
2015-11-18,174.9304656982422
2015-11-19,174.779541015625
2015-11-20,175.41661071777344
2015-11-23,175.21542358398438
2015-11-24,175.4500274658203
2015-11-25,175.4248504638672
2015-11-27,175.62603759765625
2015-11-30,174.89686584472656
2015-12-01,176.56468200683594
2015-12-02,174.76284790039062
2015-12-03,172.31568908691406
2015-12-04,175.6763153076172
2015-12-07,174.6119842529297
2015-12-08,173.4386749267578
2015-12-09,172.0894012451172
2015-12-10,172.5335235595703
2015-12-11,169.18963623046875
2015-12-14,170.04446411132812
2015-12-15,171.82955932617188
2015-12-16,174.34375
2015-12-17,171.68711853027344
2015-12-18,168.6284942626953
2015-12-21,170.0195770263672
2015-12-22,171.56234741210938
2015-12-23,173.68679809570312
2015-12-24,173.40028381347656
2015-12-28,173.00396728515625
2015-12-29,174.8502960205078
2015-12-30,173.61097717285156
2015-12-31,171.87428283691406
2016-01-04,169.47158813476562
2016-01-05,169.7582550048828
2016-01-06,167.61691284179688
2016-01-07,163.59542846679688
2016-01-08,161.79974365234375
2016-01-11,161.9598388671875
2016-01-12,163.26661682128906
2016-01-13,159.1947021484375
2016-01-14,161.80812072753906
2016-01-15,158.33474731445312
2016-01-19,158.5454864501953
2016-01-20,156.5137481689453
2016-01-21,157.39048767089844
2016-01-22,160.6194305419922
2016-01-25,158.1914825439453
2016-01-26,160.34967041015625
2016-01-27,158.60452270507812
2016-01-28,159.43072509765625
2016-01-29,163.31723022460938
2016-02-01,163.25823974609375
2016-02-02,160.31590270996094
2016-02-03,161.27703857421875
2016-02-04,161.5299835205078
2016-02-05,158.4527587890625
2016-02-08,156.31979370117188
2016-02-09,156.3282470703125
2016-02-10,156.1934051513672
2016-02-11,154.16162109375
2016-02-12,157.33998107910156
2016-02-16,159.99559020996094
2016-02-17,162.60906982421875
2016-02-18,161.9430389404297
2016-02-19,161.86715698242188
2016-02-22,164.2108917236328
2016-02-23,162.13694763183594
2016-02-24,162.87884521484375
2016-02-25,164.8515625
2016-02-26,164.4722442626953
2016-02-29,163.18231201171875
2016-03-01,167.0182647705078
2016-03-02,167.7686004638672
2016-03-03,168.4261474609375
2016-03-04,168.97415161132812
2016-03-07,169.10902404785156
2016-03-08,167.26275634765625
2016-03-09,168.0889892578125
2016-03-10,168.22384643554688
2016-03-11,170.93846130371094
2016-03-14,170.71926879882812
2016-03-15,170.4410400390625
2016-03-16,171.427490234375
2016-03-17,172.5149688720703
2016-03-18,173.19296264648438
2016-03-21,173.43870544433594
2016-03-22,173.34544372558594
2016-03-23,172.201416015625
2016-03-24,172.1251983642578
2016-03-28,172.22689819335938
2016-03-29,173.8199920654297
2016-03-30,174.58262634277344
2016-03-31,174.1590118408203
2016-04-01,175.34535217285156
2016-04-04,174.77757263183594
2016-04-05,173.0319061279297
2016-04-06,174.92161560058594
2016-04-07,172.8284912109375
2016-04-08,173.29457092285156
2016-04-11,172.8878173828125
2016-04-12,174.49794006347656
2016-04-13,176.26051330566406
2016-04-14,176.2689666748047
2016-04-15,176.0740966796875
2016-04-18,177.3113250732422
2016-04-19,177.87057495117188
2016-04-20,178.04006958007812
2016-04-21,177.0824737548828
2016-04-22,177.0824737548828
2016-04-25,176.77745056152344
2016-04-26,177.04017639160156
2016-04-27,177.40452575683594
2016-04-28,175.79443359375
2016-04-29,174.84536743164062
2016-05-02,176.235107421875
2016-05-03,174.7012939453125
2016-05-04,173.72677612304688
2016-05-05,173.69290161132812
2016-05-06,174.3284149169922
2016-05-09,174.47250366210938
2016-05-10,176.64186096191406
2016-05-11,174.9894561767578
2016-05-12,175.04029846191406
2016-05-13,173.5149383544922
2016-05-16,175.22666931152344
2016-05-17,173.59121704101562
2016-05-18,173.6420440673828
2016-05-19,173.04034423828125
2016-05-20,174.133544921875
2016-05-23,173.8962860107422
2016-05-24,176.15032958984375
2016-05-25,177.34519958496094
2016-05-26,177.39605712890625
2016-05-27,178.1587371826172
2016-05-31,177.8197784423828
2016-06-01,178.1841583251953
2016-06-02,178.7264862060547
2016-06-03,178.1925811767578
2016-06-06,179.09933471679688
2016-06-07,179.37896728515625
2016-06-08,179.96368408203125
2016-06-09,179.71791076660156
2016-06-10,178.01467895507812
2016-06-13,176.64186096191406
2016-06-14,176.29440307617188
2016-06-15,176.0487060546875
2016-06-16,176.57408142089844
2016-06-17,175.91644287109375
2016-06-20,177.0493927001953
2016-06-21,177.55197143554688
2016-06-22,177.2622833251953
2016-06-23,179.5707550048828
2016-06-24,173.1225128173828
2016-06-27,170.0219268798828
2016-06-28,173.08847045898438
2016-06-29,176.0357208251953
2016-06-30,178.4377899169922
2016-07-01,178.8126220703125
2016-07-05,177.5264129638672
2016-07-06,178.59117126464844
2016-07-07,178.48043823242188
2016-07-08,181.13804626464844
2016-07-11,181.7769317626953
2016-07-12,183.0972442626953
2016-07-13,183.0717315673828
2016-07-14,184.0938720703125
2016-07-15,183.84681701660156
2016-07-18,184.3408966064453
2016-07-19,184.15347290039062
2016-07-20,184.9200897216797
2016-07-21,184.22161865234375
2016-07-22,185.04795837402344
2016-07-25,184.54531860351562
2016-07-26,184.63055419921875
2016-07-27,184.43458557128906
2016-07-28,184.64756774902344
2016-07-29,184.94569396972656
2016-08-01,184.79237365722656
2016-08-02,183.60830688476562
2016-08-03,184.14501953125
2016-08-04,184.3408966064453
2016-08-05,185.84864807128906
2016-08-08,185.73789978027344
2016-08-09,185.84864807128906
2016-08-10,185.38861083984375
2016-08-11,186.24899291992188
2016-08-12,186.087158203125
2016-08-15,186.62376403808594
2016-08-16,185.66116333007812
2016-08-17,186.01043701171875
2016-08-18,186.42779541015625
2016-08-19,186.15524291992188
2016-08-22,186.14674377441406
2016-08-23,186.5215606689453
2016-08-24,185.56753540039062
2016-08-25,185.43978881835938
2016-08-26,185.0905303955078
2016-08-29,186.0019073486328
2016-08-30,185.69529724121094
2016-08-31,185.16714477539062
2016-09-01,185.17572021484375
2016-09-02,186.01043701171875
2016-09-06,186.5726318359375
2016-09-07,186.55564880371094
2016-09-08,186.1296844482422
2016-09-09,181.6747283935547
2016-09-12,184.28128051757812
2016-09-13,181.63214111328125
2016-09-14,181.5640106201172
2016-09-15,183.37838745117188
2016-09-16,182.66949462890625
2016-09-19,182.70372009277344
2016-09-20,182.71226501464844
2016-09-21,184.7669677734375
2016-09-22,185.93125915527344
2016-09-23,184.91250610351562
2016-09-26,183.41429138183594
2016-09-27,184.55294799804688
2016-09-28,185.4689483642578
2016-09-29,183.79098510742188
2016-09-30,185.1778564453125
2016-10-03,184.73269653320312
2016-10-04,183.79098510742188
2016-10-05,184.6042938232422
2016-10-06,184.73269653320312
2016-10-07,184.09922790527344
2016-10-10,185.0580596923828
2016-10-11,182.72084045410156
2016-10-12,182.9605712890625
2016-10-13,182.36123657226562
2016-10-14,182.4554443359375
2016-10-17,181.82191467285156
2016-10-18,182.9605712890625
2016-10-19,183.44857788085938
2016-10-20,183.10609436035156
2016-10-21,183.19166564941406
2016-10-24,183.97073364257812
2016-10-25,183.35438537597656
2016-10-26,182.98626708984375
2016-10-27,182.4982452392578
2016-10-28,181.95889282226562
2016-10-31,181.9674530029297
2016-11-01,180.64903259277344
2016-11-02,179.5618133544922
2016-11-03,178.73992919921875
2016-11-04,178.54302978515625
2016-11-07,182.4811553955078
2016-11-08,183.30300903320312
2016-11-09,185.2463836669922
2016-11-10,185.70864868164062
2016-11-11,185.28065490722656
2016-11-14,185.4261474609375
2016-11-15,186.873046875
2016-11-16,186.52197265625
2016-11-17,187.4808807373047
2016-11-18,187.06134033203125
2016-11-21,188.47396850585938
2016-11-22,188.84214782714844
2016-11-23,188.94483947753906
2016-11-25,189.64683532714844
2016-11-28,188.75645446777344
2016-11-29,189.12461853027344
2016-11-30,188.67086791992188
2016-12-01,187.97744750976562
2016-12-02,188.07159423828125
2016-12-05,189.20164489746094
2016-12-06,189.80091857910156
2016-12-07,192.28366088867188
2016-12-08,192.75448608398438
2016-12-09,193.9188690185547
2016-12-12,193.69627380371094
2016-12-13,194.989013671875
2016-12-14,193.37948608398438
2016-12-15,194.17572021484375
2016-12-16,193.79586791992188
2016-12-19,194.2178955078125
2016-12-20,194.96705627441406
2016-12-21,194.42459106445312
2016-12-22,194.08871459960938
2016-12-23,194.37289428710938
2016-12-27,194.85513305664062
2016-12-28,193.24473571777344
2016-12-29,193.20166015625
2016-12-30,192.49557495117188
2017-01-03,193.9681854248047
2017-01-04,195.12213134765625
2017-01-05,194.96705627441406
2017-01-06,195.66465759277344
2017-01-09,195.01876831054688
2017-01-10,195.01876831054688
2017-01-11,195.56993103027344
2017-01-12,195.07904052734375
2017-01-13,195.52682495117188
2017-01-17,194.8379669189453
2017-01-18,195.2685089111328
2017-01-19,194.54513549804688
2017-01-20,195.25990295410156
2017-01-23,194.7518310546875
2017-01-24,196.00047302246094
2017-01-25,197.69700622558594
2017-01-26,197.49029541015625
2017-01-27,197.18028259277344
2017-01-30,195.9574432373047
2017-01-31,195.940185546875
2017-02-01,196.0177459716797
2017-02-02,196.14688110351562
2017-02-03,197.49893188476562
2017-02-06,197.14581298828125
2017-02-07,197.15443420410156
2017-02-08,197.41278076171875
2017-02-09,198.5839385986328
2017-02-10,199.36761474609375
2017-02-13,200.4527130126953
2017-02-14,201.25355529785156
2017-02-15,202.30421447753906
2017-02-16,202.13194274902344
2017-02-17,202.45057678222656
2017-02-21,203.65625
2017-02-22,203.4753875732422
2017-02-23,203.61314392089844
2017-02-24,203.87149047851562
2017-02-27,204.19012451171875
2017-02-28,203.63897705078125
2017-03-01,206.4894561767578
2017-03-02,205.1890869140625
2017-03-03,205.31825256347656
2017-03-06,204.70681762695312
2017-03-07,204.0954132080078
2017-03-08,203.71652221679688
2017-03-09,203.97483825683594
2017-03-10,204.68960571289062
2017-03-13,204.79295349121094
2017-03-14,204.00929260253906
2017-03-15,205.77467346191406
2017-03-16,205.3699188232422
2017-03-17,205.0092315673828
2017-03-20,204.78436279296875
2017-03-21,202.15509033203125
2017-03-22,202.63076782226562
2017-03-23,202.41453552246094
2017-03-24,202.26751708984375
2017-03-27,202.05990600585938
2017-03-28,203.5302734375
2017-03-29,203.72052001953125
2017-03-30,204.36923217773438
2017-03-31,203.8935089111328
2017-04-03,203.53890991210938
2017-04-04,203.6686553955078
2017-04-05,203.06320190429688
2017-04-06,203.63404846191406
2017-04-07,203.42648315429688
2017-04-10,203.54757690429688
2017-04-11,203.305419921875
2017-04-12,202.41453552246094
2017-04-13,201.09983825683594
2017-04-17,202.88157653808594
2017-04-18,202.27610778808594
2017-04-19,201.90428161621094
2017-04-20,203.54757690429688
2017-04-21,202.89886474609375
2017-04-24,205.13037109375
2017-04-25,206.32391357421875
2017-04-26,206.19418334960938
2017-04-27,206.36720275878906
2017-04-28,205.9174346923828
2017-05-01,206.4363250732422
2017-05-02,206.51419067382812
2017-05-03,206.2633819580078
2017-05-04,206.50552368164062
2017-05-05,207.3184814453125
2017-05-08,207.28395080566406
2017-05-09,207.0937042236328
2017-05-10,207.46563720703125
2017-05-11,207.04185485839844
2017-05-12,206.69580078125
2017-05-15,207.83749389648438
2017-05-16,207.64718627929688
2017-05-17,203.96267700195312
2017-05-18,204.78436279296875
2017-05-19,206.11634826660156
2017-05-22,207.1629180908203
2017-05-23,207.62127685546875
2017-05-24,208.1056671142578
2017-05-25,209.1002655029297
2017-05-26,209.0570526123047
2017-05-30,208.87538146972656
2017-05-31,208.82350158691406
2017-06-01,210.484130859375
2017-06-02,211.18467712402344
2017-06-05,211.02902221679688
2017-06-06,210.3544464111328
2017-06-07,210.74363708496094
2017-06-08,210.8473663330078
2017-06-09,210.52735900878906
2017-06-12,210.484130859375
2017-06-13,211.51336669921875
2017-06-14,211.24526977539062
2017-06-15,210.83871459960938
2017-06-16,210.88479614257812
2017-06-19,212.6404266357422
2017-06-20,211.20640563964844
2017-06-21,211.1542205810547
2017-06-22,211.0586700439453
2017-06-23,211.3106689453125
2017-06-26,211.4497528076172
2017-06-27,209.74624633789062
2017-06-28,211.62359619140625
2017-06-29,209.76365661621094
2017-06-30,210.15476989746094
2017-07-03,210.5110626220703
2017-07-05,210.997802734375
2017-07-06,209.06837463378906
2017-07-07,210.4241485595703
2017-07-10,210.650146484375
2017-07-11,210.4937286376953
2017-07-12,212.07553100585938
2017-07-13,212.4318389892578
2017-07-14,213.42262268066406
2017-07-17,213.39657592773438
2017-07-18,213.50958251953125
2017-07-19,214.66549682617188
2017-07-20,214.7611083984375
2017-07-21,214.56991577148438
2017-07-24,214.51773071289062
2017-07-25,215.03924560546875
2017-07-26,215.04794311523438
2017-07-27,214.84799194335938
2017-07-28,214.59600830078125
2017-07-31,214.4742889404297
2017-08-01,214.95228576660156
2017-08-02,215.05661010742188
2017-08-03,214.63946533203125
2017-08-04,215.0305633544922
2017-08-07,215.43028259277344
2017-08-08,214.90020751953125
2017-08-09,214.89151000976562
2017-08-10,211.85818481445312
2017-08-11,212.17111206054688
2017-08-14,214.27435302734375
2017-08-15,214.248291015625
2017-08-16,214.62205505371094
2017-08-17,211.2759246826172
2017-08-18,210.9456329345703
2017-08-21,211.11077880859375
2017-08-22,213.318359375
2017-08-23,212.55352783203125
2017-08-24,212.05812072753906
2017-08-25,212.55352783203125
2017-08-28,212.562255859375
2017-08-29,212.80557250976562
2017-08-30,213.81378173828125
2017-08-31,215.10008239746094
2017-09-01,215.404296875
2017-09-05,213.8572540283203
2017-09-06,214.58726501464844
2017-09-07,214.5612030029297
2017-09-08,214.3092041015625
2017-09-11,216.594970703125
2017-09-12,217.32504272460938
2017-09-13,217.42930603027344
2017-09-14,217.35980224609375
2017-09-15,217.6524200439453
2017-09-18,218.11538696289062
2017-09-19,218.33364868164062
2017-09-20,218.4123077392578
