date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2021-01-15,491,0.1399472232388062,-0.025038205087184906,0.08908011019229889,0.1141183152794838,0.0798528819903104
2021-02-01,491,0.24744991732722096,-0.0567043274641037,0.10060310363769531,0.157307431101799,0.15112259597594938
2021-02-16,491,-0.10982949436294313,-0.1695346087217331,-0.07039768248796463,0.09913692623376846,-0.11781443788085995
2021-03-02,491,-0.1569479095597307,-0.16662771999835968,-0.056481342762708664,0.11014637351036072,-0.06978930860009792
2021-03-16,491,-0.11133260815130283,-0.09062512218952179,-0.010330171324312687,0.08029495179653168,-0.13771825157463513
2021-03-30,491,0.14693421355428068,-0.08153820782899857,-0.008042293600738049,0.07349591702222824,-0.08367103634459595
2021-04-14,491,-0.10966587221049068,-0.15301719307899475,-0.10743816196918488,0.04557902365922928,-0.1896721372966255
2021-04-28,491,-0.16506261956284857,-0.17190049588680267,-0.13875360786914825,0.03314689174294472,-0.22014326569135426
2021-05-12,492,0.14521516924187142,-0.00917750597000122,0.07235760241746902,0.08153510838747025,-0.059701349668797164
2021-05-26,492,-0.10141111218476383,0.04407796636223793,0.0988432988524437,0.054765332490205765,-0.06426526938209898
2021-06-10,492,-0.06012141769583669,0.0007356554269790649,0.037373460829257965,0.0366378054022789,-0.08692062931006773
2021-06-24,492,-0.11791457636053826,-0.06963451206684113,-0.03569855913519859,0.03393595665693283,0.04811658081755173
2021-07-09,492,0.02365691334336163,0.05295756459236145,0.06767139583826065,0.014713830314576626,0.10950495350787032
2021-07-23,492,0.04462645936862032,0.22975029051303864,0.2806623578071594,0.05091206729412079,0.09940417647774219
2021-08-06,492,0.24244696225524034,0.2170397788286209,0.27028757333755493,0.05324779078364372,0.056811051910191084
2021-08-20,492,0.3360428342430105,0.32908815145492554,0.394176721572876,0.06508857011795044,-0.09664154151363337
2021-09-03,492,0.040298217063628766,0.16526572406291962,0.16194027662277222,-0.003325443947687745,-0.016253781141232836
2021-09-20,492,-0.007640220249052278,0.07453374564647675,0.13139143586158752,0.05685769394040108,-0.003029850221414844
2021-10-04,492,0.1612500998782518,-0.1038711667060852,-0.0056043462827801704,0.09826681762933731,-0.0005504513388622979
2021-10-18,492,-0.22451673788208532,-0.05814823508262634,-0.030905520543456078,0.027242714539170265,-0.21397936820116267
2021-11-01,492,-0.13833538396525075,0.010255364701151848,0.0014000057708472013,-0.008855358697474003,-0.3199016019111332
2021-11-15,492,-0.25967922933586307,-0.06372270733118057,-0.0969182550907135,-0.03319554775953293,-0.40776923342192917
2021-11-30,492,0.07295963971483739,-0.11786646395921707,-0.10768091678619385,0.010185549035668373,-0.45593300998137654
2021-12-14,492,-0.11236220201896645,-0.1623152196407318,-0.18371328711509705,-0.021398067474365234,-0.2246119559884783
2021-12-29,492,-0.1967939610157928,0.02051311358809471,0.006808014120906591,-0.013705099932849407,-0.18663121664658355
