date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2025-01-08,492,-0.23626242029513986,-0.06566927582025528,-0.15344980359077454,-0.08778052777051926,-0.04278436685954463
2025-01-24,492,-0.14383556467813308,-0.06765248626470566,-0.14260771870613098,-0.07495523244142532,-0.18727295645570197
2025-02-07,492,-0.2066416291747472,-0.049713265150785446,-0.09125728905200958,-0.041544023901224136,-0.19434740986094834
2025-02-24,492,0.028599992563919308,0.04130411520600319,0.01455566007643938,-0.026748456060886383,0.050809288410404746
2025-03-10,492,0.3713095048930519,0.34418103098869324,0.38386207818984985,0.039681050926446915,0.1781660750884949
2025-03-24,492,0.11914979198622248,0.10345116257667542,0.13503499329090118,0.03158383071422577,0.16602793286125977
2025-04-07,492,0.6329418576075186,0.35149693489074707,0.5582188963890076,0.2067219465970993,-0.30495850556139237
2025-04-22,492,0.5902665129607965,0.4423568844795227,0.6108590960502625,0.16850222647190094,-0.3646595529504867
2025-05-06,492,0.40667804380294875,0.23488499224185944,0.32919925451278687,0.09431426227092743,-0.13858466396018854
2025-05-20,492,0.3066763611126029,0.05275646597146988,0.10769989341497421,0.054943427443504333,-0.05595479427196085
2025-06-04,492,0.3510279474714454,0.5532326698303223,0.6366782784461975,0.08344562351703644,-0.13522684026119788
2025-06-18,492,0.22437396110244634,-0.06876170635223389,0.021905098110437393,0.09066680818796158,-0.08339131225966874
2025-07-03,492,0.1230675384547643,0.37404072284698486,0.4219077527523041,0.04786701872944832,0.08350446562842993
2025-07-18,492,0.13138164092133645,-0.013011492788791656,0.023636426776647568,0.036647919565439224,0.0738972105931302
2025-08-01,492,0.08964023979647306,0.04619326815009117,0.09970118850469589,0.05350792035460472,0.06953481068171832
2025-08-15,492,0.10295737362466514,0.2836739718914032,0.3140909671783447,0.030417008325457573,0.13641661317155593
2025-08-29,492,0.05731626205352909,0.23138143122196198,0.2667625844478607,0.035381149500608444,0.20404847236402776
2025-09-15,492,0.0810706102211045,0.20055192708969116,0.24113330245018005,0.04058137163519859,0.09004650371708312
2025-09-29,492,0.09027260893480361,0.0903693437576294,0.12764115631580353,0.037271808832883835,0.12417096013001251
2025-10-13,492,0.19934469790821438,0.19745853543281555,0.26929759979248047,0.07183905690908432,0.24307036376238678
2025-10-27,492,0.04712580871155997,0.27569735050201416,0.3209407925605774,0.04524343088269234,0.20144403044440254
2025-11-10,492,0.02228264905437337,0.24253997206687927,0.33176058530807495,0.08922060579061508,0.10356102619122637
2025-11-24,491,0.07820358285880544,0.06124274432659149,0.16585293412208557,0.10461018979549408,0.15440791387838232
2025-12-09,491,-0.06674486197042027,0.3038778007030487,0.3234945237636566,0.01961672306060791,0.09302963547944637
2025-12-23,491,-0.05337549256451873,0.22778081893920898,0.22267644107341766,-0.005104372277855873,0.13874834122213783
2026-01-08,491,-0.09462672555982803,0.7633452415466309,0.7735105156898499,0.010165300220251083,0.19458090324699748
