date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2023-01-11,492,0.11812979950895672,-0.031031534075737,-0.02288174070417881,0.008149794302880764,-0.0979883991095646
2023-01-26,492,-0.006418808729797514,-0.034781377762556076,-0.055081892758607864,-0.02030051499605179,-0.10386975452772171
2023-02-09,492,-0.08708960366395244,0.07243373990058899,0.04507879540324211,-0.027354948222637177,-0.025325799582712947
2023-02-24,492,0.014023057694212441,-0.011455628089606762,-0.026545602828264236,-0.015089974738657475,0.005487081925759501
2023-03-10,492,0.013420311966759713,0.404442697763443,0.4670918583869934,0.06264916062355042,-0.006955556722131298
2023-03-24,492,0.11039234595549255,0.033945515751838684,0.105310820043087,0.07136530429124832,0.13319481533884095
2023-04-10,492,0.14495722389545235,0.45177656412124634,0.5271720886230469,0.07539552450180054,0.07787188640570591
2023-04-24,492,0.31749666459537895,0.7227602005004883,0.81268310546875,0.08992291241884232,0.025849851827527665
2023-05-08,492,0.4233113874910412,0.12716534733772278,0.2144833356142044,0.08731798082590103,-0.1067259954398084
2023-05-22,492,0.19018239859548758,0.12699788808822632,0.1695878654718399,0.042589977383613586,-0.0070652842542603565
2023-06-06,492,0.17623360094827156,0.0260528065264225,0.0720137432217598,0.045960936695337296,0.14409552522257107
2023-06-21,492,0.055761234502245585,-0.05350809916853905,-0.04241941496729851,0.011088683269917965,-0.06199011081876185
2023-07-06,492,0.034519334464732675,-0.08488732576370239,-0.1266980618238449,-0.041810739785432816,0.03637714551835579
2023-07-20,492,-0.015828272079542283,-0.08684501051902771,-0.15290573239326477,-0.06606072187423706,0.026501969906443424
2023-08-03,492,-0.07031086343879638,0.0174548476934433,-0.0649246796965599,-0.0823795273900032,0.3003285881129716
2023-08-17,492,0.0954949946007807,0.22125236690044403,0.23135888576507568,0.010106515139341354,0.2696060882356468
2023-08-31,492,0.007367362437293335,0.1581655740737915,0.16813060641288757,0.00996503233909607,0.13881903148978653
2023-09-15,492,0.3040297007944817,0.30125120282173157,0.3869567811489105,0.08570557832717896,0.0266872673642812
2023-09-29,492,0.2656713133438453,0.3143600821495056,0.4462742209434509,0.1319141387939453,-0.0033852303920477063
2023-10-13,492,0.28443512437751794,0.27577418088912964,0.40350598096847534,0.1277317851781845,-0.07372994915756158
2023-10-27,492,0.3366884029283648,0.2409636229276657,0.45023664832115173,0.20927302539348602,0.061472809487310445
2023-11-10,492,0.06994026852312081,0.4033859372138977,0.5388662815093994,0.13548032939434052,0.13831482894545796
2023-11-27,492,0.1364514760972829,0.5262389183044434,0.649146318435669,0.12290740758180618,0.15101883877639996
2023-12-11,492,0.06745784684353993,0.9701300859451294,1.0879522562026978,0.11782217770814896,0.21981507938419179
2023-12-26,492,0.07914166267741425,0.3790980279445648,0.46995291113853455,0.09085489064455032,0.22722627237839613
