date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2025-01-08,492,-0.3580767071019508,-0.10903012007474899,-0.19681064784526825,-0.08778052777051926,-0.04278436685954463
2025-01-24,492,-0.2436394556829239,-0.032097525894641876,-0.1070527583360672,-0.07495523244142532,-0.18727295645570197
2025-02-07,492,-0.2897477909147417,-0.03616441413760185,-0.07770843803882599,-0.041544023901224136,-0.19434740986094834
2025-02-24,492,-0.09219309264681448,0.04130411520600319,0.01455566007643938,-0.026748456060886383,0.050809288410404746
2025-03-10,492,0.41848025252043336,0.2964625358581543,0.3361435830593109,0.039681050926446915,0.1781660750884949
2025-03-24,492,0.20962492832192547,0.08937868475914001,0.12096251547336578,0.03158383071422577,0.16602793286125977
2025-04-07,492,0.6210362692316644,0.3815329074859619,0.5882548689842224,0.2067219465970993,-0.30495850556139237
2025-04-22,492,0.6265296990311834,0.4423568844795227,0.6108590960502625,0.16850222647190094,-0.3646595529504867
2025-05-06,492,0.38738977748485753,0.36864662170410156,0.4629608690738678,0.09431426227092743,-0.13858466396018854
2025-05-20,492,0.22913385882308604,0.008458249270915985,0.06340167671442032,0.054943427443504333,-0.05595479427196085
2025-06-04,492,0.3187516291616484,0.4619709849357605,0.5454165935516357,0.08344562351703644,-0.13522684026119788
2025-06-18,492,0.2466076408449604,0.5492988228797913,0.6399656534194946,0.09066680818796158,-0.08339131225966874
2025-07-03,492,0.0618961018311802,0.37404072284698486,0.4219077527523041,0.04786701872944832,0.08350446562842993
2025-07-18,492,0.06431252577564216,0.31881994009017944,0.35546785593032837,0.036647919565439224,0.0738972105931302
2025-08-01,492,0.10836556054798474,0.368693083524704,0.422201007604599,0.05350792035460472,0.06953481068171832
2025-08-15,492,0.025777002419144466,0.26486432552337646,0.295281320810318,0.030417008325457573,0.13641661317155593
2025-08-29,492,0.017493430202558637,0.32357069849967957,0.3589518368244171,0.035381149500608444,0.20404847236402776
2025-09-15,492,0.0978767571393176,0.24079251289367676,0.28137388825416565,0.04058137163519859,0.09004650371708312
2025-09-29,492,0.07282905488321273,0.28993332386016846,0.3272051215171814,0.037271808832883835,0.12417096013001251
2025-10-13,492,0.19599634563991253,0.4278453290462494,0.4996843934059143,0.07183905690908432,0.24307036376238678
2025-10-27,492,0.07292800110594068,0.34537506103515625,0.3906185030937195,0.04524343088269234,0.20144403044440254
2025-11-10,492,0.06539105975535697,0.5373337864875793,0.6265543699264526,0.08922060579061508,0.10356102619122637
2025-11-24,491,0.05970404057504976,0.7470608949661255,0.8516710996627808,0.10461018979549408,0.15440791387838232
2025-12-09,491,-0.06309063389898208,0.46738702058792114,0.48700374364852905,0.01961672306060791,0.09302963547944637
2025-12-23,491,-0.017063438559070738,0.4476349949836731,0.44253063201904297,-0.005104372277855873,0.13874834122213783
2026-01-08,491,-0.05288533574474944,0.9234665036201477,0.9336317777633667,0.010165300220251083,0.19458090324699748
