date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2025-01-08,492,-0.3814784963761198,-0.10903012007474899,-0.19681064784526825,-0.08778052777051926,-0.04278436685954463
2025-01-24,492,-0.2581894876590785,0.016946103423833847,-0.058009129017591476,-0.07495523244142532,-0.18727295645570197
2025-02-07,492,-0.3019630220726409,-0.03616441413760185,-0.07770843803882599,-0.041544023901224136,-0.19434740986094834
2025-02-24,492,-0.09958111086380153,0.04130411520600319,0.01455566007643938,-0.026748456060886383,0.050809288410404746
2025-03-10,492,0.42309062254807084,0.2964625358581543,0.3361435830593109,0.039681050926446915,0.1781660750884949
2025-03-24,492,0.21145835547951988,0.08937866985797882,0.12096250057220459,0.03158383071422577,0.16602793286125977
2025-04-07,492,0.6340136406738701,0.3879169821739197,0.5946389436721802,0.2067219465970993,-0.30495850556139237
2025-04-22,492,0.6386806377658386,0.4525867700576782,0.621088981628418,0.16850222647190094,-0.3646595529504867
2025-05-06,492,0.39858158272241767,0.18118678033351898,0.2755010426044464,0.09431426227092743,-0.13858466396018854
2025-05-20,492,0.25586253850665563,0.008458249270915985,0.06340167671442032,0.054943427443504333,-0.05595479427196085
2025-06-04,492,0.3110390633037176,0.4619709849357605,0.5454165935516357,0.08344562351703644,-0.13522684026119788
2025-06-18,492,0.26493707594565935,0.5492988228797913,0.6399656534194946,0.09066680818796158,-0.08339131225966874
2025-07-03,492,0.045481306368237336,0.26027682423591614,0.30814385414123535,0.04786701872944832,0.08350446562842993
2025-07-18,492,0.0912728524714842,0.31881994009017944,0.35546785593032837,0.036647919565439224,0.0738972105931302
2025-08-01,492,0.10926312974560241,0.368693083524704,0.422201007604599,0.05350792035460472,0.06953481068171832
2025-08-15,492,0.03479501355371807,0.26486435532569885,0.2952813506126404,0.030417008325457573,0.13641661317155593
2025-08-29,492,0.036005442243769836,0.32357069849967957,0.3589518368244171,0.035381149500608444,0.20404847236402776
2025-09-15,492,0.10056523281633091,0.4197784960269928,0.4603598713874817,0.04058137163519859,0.09004650371708312
2025-09-29,492,0.07696293133928145,0.35906994342803955,0.3963417410850525,0.037271808832883835,0.12417096013001251
2025-10-13,492,0.20055694027648313,0.472824364900589,0.5446634292602539,0.07183905690908432,0.24307036376238678
2025-10-27,492,0.08125399324082433,0.5926876664161682,0.6379311084747314,0.04524343088269234,0.20144403044440254
2025-11-10,492,0.0776165608167114,0.49801167845726013,0.5872322916984558,0.08922060579061508,0.10356102619122637
2025-11-24,491,0.06046071699754365,0.7470608949661255,0.8516710996627808,0.10461018979549408,0.15440791387838232
2025-12-09,491,-0.07570444202717101,0.46738702058792114,0.48700374364852905,0.01961672306060791,0.09302963547944637
2025-12-23,491,-0.010216956486036866,0.4476349949836731,0.44253063201904297,-0.005104372277855873,0.13874834122213783
2026-01-08,491,-0.04049334005123584,0.9234665036201477,0.9336317777633667,0.010165300220251083,0.19458090324699748
