date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2021-01-15,491,0.04925371469933162,-0.176101952791214,-0.061983633786439896,0.1141183152794838,0.0798528819903104
2021-02-01,491,0.11076864902237284,-0.19906273484230042,-0.041755311191082,0.157307431101799,0.15112259597594938
2021-02-16,491,-0.15373700222724826,-0.3927256166934967,-0.29358869791030884,0.09913692623376846,-0.11781443788085995
2021-03-02,491,-0.19099307697844425,-0.2413763403892517,-0.131229966878891,0.11014637351036072,-0.06978930860009792
2021-03-16,491,-0.13577019501854687,-0.1163010373711586,-0.03600608557462692,0.08029495179653168,-0.13771825157463513
2021-03-30,491,0.12247979813851924,0.05630207806825638,0.12979799509048462,0.07349591702222824,-0.08367103634459595
2021-04-14,491,-0.08106788291790812,-0.023978596553206444,0.021600427106022835,0.04557902365922928,-0.1896721372966255
2021-04-28,491,-0.10002453318518803,0.018409892916679382,0.0515567846596241,0.03314689174294472,-0.22014326569135426
2021-05-12,492,0.1785049306353728,0.2592617869377136,0.34079688787460327,0.08153510838747025,-0.059701349668797164
2021-05-26,492,0.08579997769175793,0.24379272758960724,0.2985580563545227,0.054765332490205765,-0.06426526938209898
2021-06-10,492,0.14852362058939908,0.19902998208999634,0.23566779494285583,0.0366378054022789,-0.08692062931006773
2021-06-24,492,0.14499329593999064,0.08011723309755325,0.11405318975448608,0.03393595665693283,0.04811658081755173
2021-07-09,492,0.1378785385743663,0.043263211846351624,0.057977043092250824,0.014713830314576626,0.10950495350787032
2021-07-23,492,0.23776082078209226,0.09567075967788696,0.14658282697200775,0.05091206729412079,0.09940417647774219
2021-08-06,492,0.19872875263373785,0.060662802308797836,0.11391059309244156,0.05324779078364372,0.056811051910191084
2021-08-20,492,0.2276587338732519,0.145505890250206,0.21059446036815643,0.06508857011795044,-0.09664154151363337
2021-09-03,492,0.04467018916563044,0.027166195213794708,0.023840751498937607,-0.003325443947687745,-0.016253781141232836
2021-09-20,492,0.017971938972146235,-0.08084885776042938,-0.023991167545318604,0.05685769394040108,-0.003029850221414844
2021-10-04,492,0.02272891465565858,-0.009254418313503265,0.08901239931583405,0.09826681762933731,-0.0005504513388622979
2021-10-18,492,-0.28430343118698287,-0.08352769166231155,-0.05628497526049614,0.027242714539170265,-0.21397936820116267
2021-11-01,492,-0.33960983549636287,-0.18607862293720245,-0.19493398070335388,-0.008855358697474003,-0.3199016019111332
2021-11-15,492,-0.36238843391174314,-0.13819700479507446,-0.171392560005188,-0.03319554775953293,-0.40776923342192917
2021-11-30,492,-0.32838266353357115,-0.3254079520702362,-0.3152224123477936,0.010185549035668373,-0.45593300998137654
2021-12-14,492,-0.3635098824807047,-0.22450041770935059,-0.24589848518371582,-0.021398067474365234,-0.2246119559884783
2021-12-29,492,-0.3537939075122854,-0.17599022388458252,-0.1896953284740448,-0.013705099932849407,-0.18663121664658355
