date,n,ic,alpha,top5_mean_ret,universe_mean_ret,momentum_ic
2025-01-08,492,-0.2217211544303675,-0.144514262676239,-0.23229479789733887,-0.08778052777051926,-0.04278436685954463
2025-01-24,492,-0.08293184711135973,-0.05821717530488968,-0.133172407746315,-0.07495523244142532,-0.18727295645570197
2025-02-07,492,-0.1951219512195122,-0.024398747831583023,-0.06594277173280716,-0.041544023901224136,-0.19434740986094834
2025-02-24,492,-0.07165197772037374,0.04130411520600319,0.01455566007643938,-0.026748456060886383,0.050809288410404746
2025-03-10,492,0.35076284817205916,0.34418103098869324,0.38386207818984985,0.039681050926446915,0.1781660750884949
2025-03-24,492,0.08256860766845317,0.08937868475914001,0.12096251547336578,0.03158383071422577,0.16602793286125977
2025-04-07,492,0.615417191835667,0.2890758514404297,0.4957978129386902,0.2067219465970993,-0.30495850556139237
2025-04-22,492,0.6075900619703619,0.49148130416870117,0.6599835157394409,0.16850222647190094,-0.3646595529504867
2025-05-06,492,0.4099191875366451,0.23488499224185944,0.32919925451278687,0.09431426227092743,-0.13858466396018854
2025-05-20,492,0.29062329369405243,0.2654603123664856,0.3204037547111511,0.054943427443504333,-0.05595479427196085
2025-06-04,492,0.29001480465224583,0.4619709849357605,0.5454165935516357,0.08344562351703644,-0.13522684026119788
2025-06-18,492,0.25578586022203653,-0.0014028474688529968,0.08926396071910858,0.09066680818796158,-0.08339131225966874
2025-07-03,492,0.13096872684726402,0.33800455927848816,0.3858715891838074,0.04786701872944832,0.08350446562842993
2025-07-18,492,0.11653487103689897,0.08492369949817657,0.1215716153383255,0.036647919565439224,0.0738972105931302
2025-08-01,492,0.09258696309960832,0.368693083524704,0.422201007604599,0.05350792035460472,0.06953481068171832
2025-08-15,492,0.1264025904161414,0.035586878657341,0.06600388884544373,0.030417008325457573,0.13641661317155593
2025-08-29,492,0.039988884167727744,-0.03973976895213127,-0.004358618054538965,0.035381149500608444,0.20404847236402776
2025-09-15,492,0.09356574477738763,0.20055192708969116,0.24113330245018005,0.04058137163519859,0.09004650371708312
2025-09-29,492,0.06366867000860389,-0.22956715524196625,-0.19229534268379211,0.037271808832883835,0.12417096013001251
2025-10-13,492,0.19224827884456203,0.046461038291454315,0.11830009520053864,0.07183905690908432,0.24307036376238678
2025-10-27,492,0.04795717865425681,0.2773250639438629,0.32256850600242615,0.04524343088269234,0.20144403044440254
2025-11-10,492,0.10449124159675022,0.38227739930152893,0.4714980125427246,0.08922060579061508,0.10356102619122637
2025-11-24,491,0.07954358137870418,0.03808511793613434,0.14269530773162842,0.10461018979549408,0.15440791387838232
2025-12-09,491,-0.09384652972012907,0.1928146779537201,0.212431401014328,0.01961672306060791,0.09302963547944637
2025-12-23,491,-0.08531202257864051,0.276520311832428,0.27141594886779785,-0.005104372277855873,0.13874834122213783
2026-01-08,491,-0.0781352548967528,0.5512836575508118,0.5614489316940308,0.010165300220251083,0.19458090324699748
